[2025-10-23 12:34:52] [INFO] === INICIANDO VERIFICAÇÃO DE FILTROS ===
[2025-10-23 12:34:52] [INFO] Diretório de backup criado: backups_filtros_verificacao
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\stock\logistica\pod\guia_detail.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\stock\logistica\pod\guia_form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\stock\logistica\pod\prova_detail.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\stock\logistica\pod\prova_form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\stock\logistica\pod\validar_prova_form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\stock\logistica\rastreamento\detail.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\stock\logistica\routing\dashboard.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\stock\logistica\transportadoras\create.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\stock\logistica\transportadoras\detail.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\stock\logistica\transportadoras\edit.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\stock\logistica\viaturas\create.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\stock\logistica\viaturas\detail.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\stock\logistica\viaturas\edit.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\avaliacoes\add_batch.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\avaliacoes\criterios.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\avaliacoes\criterio_delete.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\avaliacoes\criterio_form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\avaliacoes\delete.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\avaliacoes\detail.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\avaliacoes\form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\avaliacoes\print.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\cargos\delete.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\cargos\detail.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\cargos\form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\departamentos\delete.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\departamentos\detail.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\departamentos\form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\departamentos\vinculacao.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\feriados\delete.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\feriados\form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\folha_salarial\calcular.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\folha_salarial\canhoto.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\folha_salarial\delete.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\folha_salarial\detail.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\folha_salarial\edit.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\folha_salarial\form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\folha_salarial\marcar_paga.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\folha_salarial\pdf_template.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\folha_salarial\preview.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\folha_salarial\reabrir.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\folha_salarial\validar_fechamento.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\funcionarios\delete.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\funcionarios\detail.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\funcionarios\form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\presencas\calendario.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\presencas\calendario_debug.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\presencas\calendario_minimal.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\presencas\calendario_teste.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\presencas\delete.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\presencas\detail.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\presencas\detalhes_mes.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\presencas\form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\presencas\horas_extras_editar.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\presencas\horas_extras_editar_novo.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\presencas\horas_extras_editar_old.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\presencas\horas_extras_excluir.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\presencas\horas_extras_form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\presencas\horas_extras_form_novo.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\presencas\horas_extras_form_old.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\presencas\tipos.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\presencas\tipo_delete.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\presencas\tipo_form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\promocoes\aprovar.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\promocoes\delete.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\promocoes\detail.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\promocoes\form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\promocoes\implementar.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\promocoes\rejeitar.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\relatorios\avaliacoes_documento.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\relatorios\feriados_documento.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\relatorios\funcionarios_documento.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\relatorios\horas_extras_documento.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\relatorios\pdf_template.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\relatorios\presencas_documento.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\relatorios\salarios_documento.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\relatorios\treinamentos_documento.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\salarios\delete.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\salarios\detail.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\salarios\form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\transferencias\approve.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\transferencias\delete.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\transferencias\detail.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\transferencias\efetivar.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\transferencias\form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\transferencias\implement.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\transferencias\reject.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\transferencias\relatorio.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\treinamentos\avaliar.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\treinamentos\deletar_inscricao.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\treinamentos\delete.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\treinamentos\detail.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\treinamentos\form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\treinamentos\inscrever.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\treinamentos\inscricoes.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\salarios\beneficios\delete.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\salarios\beneficios\form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\salarios\descontos\delete.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\salarios\descontos\form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\avaliacoes\criterios\delete.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\rh\avaliacoes\criterios\form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\empresa\admin\change_form.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\empresa\admin\edit_inline\sucursal_inline.html
[2025-10-23 12:36:00] [INFO] Pulando (não é lista): templates\admin\empresa\sucursal\change_list.html
[2025-10-23 12:36:00] [INFO] Templates para verificar: 42
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\rh\main.html: 2
[2025-10-23 12:36:00] [INFO]   - old_filters: Filtros antigos não removidos (high)
[2025-10-23 12:36:00] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\rh\main.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\rh\main.html: 2
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\stock\main.html: 2
[2025-10-23 12:36:00] [INFO]   - old_filters: Filtros antigos não removidos (high)
[2025-10-23 12:36:00] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\stock\main.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\stock\main.html: 2
[2025-10-23 12:36:00] [INFO] Sem problemas encontrados: templates\stock\categorias\main.html
[2025-10-23 12:36:00] [INFO] Sem problemas encontrados: templates\stock\fornecedores\main.html
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\stock\inventario\ajustes_list.html: 1
[2025-10-23 12:36:00] [INFO]   - missing_unified: Faltam filtros unificados (high)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\stock\inventario\ajustes_list.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\stock\inventario\ajustes_list.html: 1
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\stock\inventario\list.html: 1
[2025-10-23 12:36:00] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\stock\inventario\list.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\stock\inventario\list.html: 1
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\stock\logistica\main.html: 2
[2025-10-23 12:36:00] [INFO]   - old_filters: Filtros antigos não removidos (high)
[2025-10-23 12:36:00] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\main.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\stock\logistica\main.html: 2
[2025-10-23 12:36:00] [INFO] Sem problemas encontrados: templates\stock\materiais\main.html
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\stock\movimentos\main.html: 1
[2025-10-23 12:36:00] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\stock\movimentos\main.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\stock\movimentos\main.html: 1
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\stock\notificacoes\list.html: 1
[2025-10-23 12:36:00] [INFO]   - missing_unified: Faltam filtros unificados (high)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\stock\notificacoes\list.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\stock\notificacoes\list.html: 1
[2025-10-23 12:36:00] [INFO] Sem problemas encontrados: templates\stock\produtos\main.html
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\stock\relatorios\main.html: 2
[2025-10-23 12:36:00] [INFO]   - old_filters: Filtros antigos não removidos (high)
[2025-10-23 12:36:00] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\stock\relatorios\main.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\stock\relatorios\main.html: 2
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\stock\requisicoes\list.html: 1
[2025-10-23 12:36:00] [INFO]   - missing_unified: Faltam filtros unificados (high)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\stock\requisicoes\list.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\stock\requisicoes\list.html: 1
[2025-10-23 12:36:00] [INFO] Sem problemas encontrados: templates\stock\requisicoes\ordens_compra_list.html
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\stock\transferencias\list.html: 2
[2025-10-23 12:36:00] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO]   - old_css_js: CSS/JS de filtros antigos encontrado (low)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\stock\transferencias\list.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\stock\transferencias\list.html: 2
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\stock\logistica\checklist\list.html: 1
[2025-10-23 12:36:00] [INFO]   - missing_unified: Faltam filtros unificados (high)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\checklist\list.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\stock\logistica\checklist\list.html: 1
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\stock\logistica\coletas\list.html: 1
[2025-10-23 12:36:00] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\coletas\list.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\stock\logistica\coletas\list.html: 1
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\stock\logistica\operacoes\list.html: 1
[2025-10-23 12:36:00] [INFO]   - missing_unified: Faltam filtros unificados (high)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\operacoes\list.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\stock\logistica\operacoes\list.html: 1
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\stock\logistica\pod\etiquetas_list.html: 1
[2025-10-23 12:36:00] [INFO]   - missing_unified: Faltam filtros unificados (high)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\pod\etiquetas_list.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\stock\logistica\pod\etiquetas_list.html: 1
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\stock\logistica\pod\guias_list.html: 1
[2025-10-23 12:36:00] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\pod\guias_list.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\stock\logistica\pod\guias_list.html: 1
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\stock\logistica\pod\provas_list.html: 1
[2025-10-23 12:36:00] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\pod\provas_list.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\stock\logistica\pod\provas_list.html: 1
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\stock\logistica\rastreamento\list.html: 1
[2025-10-23 12:36:00] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\rastreamento\list.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\stock\logistica\rastreamento\list.html: 1
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\stock\logistica\transferencias\list.html: 1
[2025-10-23 12:36:00] [INFO]   - missing_unified: Faltam filtros unificados (high)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\transferencias\list.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\stock\logistica\transferencias\list.html: 1
[2025-10-23 12:36:00] [INFO] Sem problemas encontrados: templates\stock\logistica\transportadoras\list.html
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\stock\logistica\veiculos\list.html: 1
[2025-10-23 12:36:00] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\stock\logistica\veiculos\list.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\stock\logistica\veiculos\list.html: 1
[2025-10-23 12:36:00] [INFO] Sem problemas encontrados: templates\stock\logistica\viaturas\list.html
[2025-10-23 12:36:00] [INFO] Sem problemas encontrados: templates\rh\avaliacoes\main.html
[2025-10-23 12:36:00] [INFO] Sem problemas encontrados: templates\rh\cargos\main.html
[2025-10-23 12:36:00] [INFO] Sem problemas encontrados: templates\rh\departamentos\main.html
[2025-10-23 12:36:00] [INFO] Sem problemas encontrados: templates\rh\feriados\main.html
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\rh\folha_salarial\main.html: 1
[2025-10-23 12:36:00] [INFO]   - old_css_js: CSS/JS de filtros antigos encontrado (low)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\rh\folha_salarial\main.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\rh\folha_salarial\main.html: 1
[2025-10-23 12:36:00] [INFO] Sem problemas encontrados: templates\rh\funcionarios\main.html
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\rh\presencas\horas_extras_lista.html: 1
[2025-10-23 12:36:00] [INFO]   - missing_unified: Faltam filtros unificados (high)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\rh\presencas\horas_extras_lista.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\rh\presencas\horas_extras_lista.html: 1
[2025-10-23 12:36:00] [INFO] Sem problemas encontrados: templates\rh\presencas\main.html
[2025-10-23 12:36:00] [INFO] Sem problemas encontrados: templates\rh\promocoes\main.html
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\rh\relatorios\main.html: 2
[2025-10-23 12:36:00] [INFO]   - old_filters: Filtros antigos não removidos (high)
[2025-10-23 12:36:00] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\rh\relatorios\main.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\rh\relatorios\main.html: 2
[2025-10-23 12:36:00] [INFO] Sem problemas encontrados: templates\rh\salarios\main.html
[2025-10-23 12:36:00] [INFO] Sem problemas encontrados: templates\rh\transferencias\main.html
[2025-10-23 12:36:00] [INFO] Sem problemas encontrados: templates\rh\treinamentos\main.html
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\rh\salarios\beneficios\main.html: 1
[2025-10-23 12:36:00] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\rh\salarios\beneficios\main.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\rh\salarios\beneficios\main.html: 1
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\rh\salarios\descontos\main.html: 1
[2025-10-23 12:36:00] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\rh\salarios\descontos\main.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\rh\salarios\descontos\main.html: 1
[2025-10-23 12:36:00] [INFO] Problemas encontrados em templates\rh\avaliacoes\criterios\main.html: 2
[2025-10-23 12:36:00] [INFO]   - old_filters: Filtros antigos não removidos (high)
[2025-10-23 12:36:00] [INFO]   - invalid_entity: Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] Backup criado: backups_filtros_verificacao\rh\avaliacoes\criterios\main.html
[2025-10-23 12:36:00] [INFO] Problemas corrigidos em templates\rh\avaliacoes\criterios\main.html: 2
[2025-10-23 12:36:00] [INFO] === RELATÓRIO FINAL ===
[2025-10-23 12:36:00] [INFO] Total de templates encontrados: 254
[2025-10-23 12:36:00] [INFO] Templates verificados: 42
[2025-10-23 12:36:00] [INFO] Problemas encontrados: 32
[2025-10-23 12:36:00] [INFO] Problemas corrigidos: 32
[2025-10-23 12:36:00] [INFO] Backups criados: 25
[2025-10-23 12:36:00] [INFO] Templates pulados: 212
[2025-10-23 12:36:00] [INFO] Erros encontrados: 0
[2025-10-23 12:36:00] [INFO] 
=== PROBLEMAS ENCONTRADOS ===
[2025-10-23 12:36:00] [INFO] templates\rh\main.html: old_filters - Filtros antigos não removidos (high)
[2025-10-23 12:36:00] [INFO] templates\rh\main.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] templates\stock\main.html: old_filters - Filtros antigos não removidos (high)
[2025-10-23 12:36:00] [INFO] templates\stock\main.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] templates\stock\inventario\ajustes_list.html: missing_unified - Faltam filtros unificados (high)
[2025-10-23 12:36:00] [INFO] templates\stock\inventario\list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] templates\stock\logistica\main.html: old_filters - Filtros antigos não removidos (high)
[2025-10-23 12:36:00] [INFO] templates\stock\logistica\main.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] templates\stock\movimentos\main.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] templates\stock\notificacoes\list.html: missing_unified - Faltam filtros unificados (high)
[2025-10-23 12:36:00] [INFO] templates\stock\relatorios\main.html: old_filters - Filtros antigos não removidos (high)
[2025-10-23 12:36:00] [INFO] templates\stock\relatorios\main.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] templates\stock\requisicoes\list.html: missing_unified - Faltam filtros unificados (high)
[2025-10-23 12:36:00] [INFO] templates\stock\transferencias\list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] templates\stock\transferencias\list.html: old_css_js - CSS/JS de filtros antigos encontrado (low)
[2025-10-23 12:36:00] [INFO] templates\stock\logistica\checklist\list.html: missing_unified - Faltam filtros unificados (high)
[2025-10-23 12:36:00] [INFO] templates\stock\logistica\coletas\list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] templates\stock\logistica\operacoes\list.html: missing_unified - Faltam filtros unificados (high)
[2025-10-23 12:36:00] [INFO] templates\stock\logistica\pod\etiquetas_list.html: missing_unified - Faltam filtros unificados (high)
[2025-10-23 12:36:00] [INFO] templates\stock\logistica\pod\guias_list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] templates\stock\logistica\pod\provas_list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] templates\stock\logistica\rastreamento\list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] templates\stock\logistica\transferencias\list.html: missing_unified - Faltam filtros unificados (high)
[2025-10-23 12:36:00] [INFO] templates\stock\logistica\veiculos\list.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] templates\rh\folha_salarial\main.html: old_css_js - CSS/JS de filtros antigos encontrado (low)
[2025-10-23 12:36:00] [INFO] templates\rh\presencas\horas_extras_lista.html: missing_unified - Faltam filtros unificados (high)
[2025-10-23 12:36:00] [INFO] templates\rh\relatorios\main.html: old_filters - Filtros antigos não removidos (high)
[2025-10-23 12:36:00] [INFO] templates\rh\relatorios\main.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] templates\rh\salarios\beneficios\main.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] templates\rh\salarios\descontos\main.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-23 12:36:00] [INFO] templates\rh\avaliacoes\criterios\main.html: old_filters - Filtros antigos não removidos (high)
[2025-10-23 12:36:00] [INFO] templates\rh\avaliacoes\criterios\main.html: invalid_entity - Entity name inválido: default (medium)
[2025-10-23 12:36:00] [SUCCESS] VERIFICAÇÃO DE FILTROS CONCLUÍDA COM SUCESSO!
[2025-10-24 11:59:31] [INFO] === INICIANDO VERIFICAÇÃO DE FILTROS ===
[2025-10-24 11:59:31] [INFO] Encontrados 266 templates HTML
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\base_admin.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\base_detail.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\base_list.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\base_with_header.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\dashboard.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\admin\base_site.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\admin\custom_login.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\admin\login.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\components\action_buttons.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\components\button_group_unified.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\components\button_unified.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\components\confirmation_buttons.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\components\module_buttons.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\components\navigation_buttons.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\components\page_header.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\components\submodule_buttons.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\empresa\info.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\examples\buttons_unified_example.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\examples\filters_usage_example.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\includes\filters_unified.html
[2025-10-24 11:59:31] [INFO] Pulando (não é lista): templates\includes\header.html
